site,year,species,gear,length_cm
Test_FF_Site,2005,Caesio cuning,Pocong,26.551
Test_FF_Site,2005,Caesio cuning,Pocong,33.629
Test_FF_Site,2005,Caesio cuning,Pocong,33.794
Test_FF_Site,2005,Caesio cuning,Pocong,33.954
Test_FF_Site,2005,Caesio cuning,Pocong,25.47
Test_FF_Site,2005,Caesio cuning,Pocong,29.762
Test_FF_Site,2005,Caesio cuning,Trap,32.187
Test_FF_Site,2005,Caesio cuning,Trap,32.966
Test_FF_Site,2005,Caesio cuning,Trap,31.847
Test_FF_Site,2005,Caesio cuning,Trap,21.093
Test_FF_Site,2005,Caesio cuning,Trap,31.246
Test_FF_Site,2005,Caesio cuning,Trap,14.944
Test_FF_Site,2005,Caesio cuning,Trap,20.312
Test_FF_Site,2005,Caesio cuning,Trap,19.526
Test_FF_Site,2005,Caesio cuning,Trap,32.668
Test_FF_Site,2005,Caesio cuning,Trap,27.778
Test_FF_Site,2005,Caesio cuning,Trap,32.823
Test_FF_Site,2005,Caesio cuning,Trap,30.091
Test_FF_Site,2005,Caesio cuning,Gillnet,32.391
Test_FF_Site,2005,Caesio cuning,Gillnet,36.953
Test_FF_Site,2005,Caesio cuning,Gillnet,33.283
Test_FF_Site,2005,Caesio cuning,Gillnet,32.969
Test_FF_Site,2005,Caesio cuning,Muroami,28.174
Test_FF_Site,2005,Caesio cuning,Muroami,33.557
Test_FF_Site,2005,Caesio cuning,Muroami,35.979
Test_FF_Site,2005,Caesio cuning,Muroami,35.985
Test_FF_Site,2005,Caesio cuning,Muroami,21.815
Test_FF_Site,2005,Caesio cuning,Muroami,26.665
Test_FF_Site,2005,Caesio cuning,Muroami,33.057
Test_FF_Site,2005,Caesio cuning,Muroami,34.82
Test_FF_Site,2005,Caesio cuning,Muroami,20.267
Test_FF_Site,2005,Caesio cuning,Pocong,18.126
Test_FF_Site,2005,Caesio cuning,Pocong,21.132
Test_FF_Site,2005,Caesio cuning,Pocong,25.124
Test_FF_Site,2005,Caesio cuning,Pocong,25.659
Test_FF_Site,2005,Caesio cuning,Pocong,23.938
Test_FF_Site,2005,Caesio cuning,Pocong,26.505
Test_FF_Site,2005,Caesio cuning,Pocong,27.396
Test_FF_Site,2005,Caesio cuning,Pocong,23.657
Test_FF_Site,2005,Caesio cuning,Muroami,31.387
Test_FF_Site,2005,Caesio cuning,Muroami,21.113
Test_FF_Site,2005,Caesio cuning,Muroami,26.151
Test_FF_Site,2005,Caesio cuning,Muroami,20.49
Test_FF_Site,2005,Caesio cuning,Muroami,22.127
Test_FF_Site,2005,Caesio cuning,Muroami,18.792
Test_FF_Site,2005,Caesio cuning,Pocong,27.759
Test_FF_Site,2005,Caesio cuning,Pocong,29.963
Test_FF_Site,2005,Caesio cuning,Pocong,24.311
Test_FF_Site,2005,Caesio cuning,Pocong,20.784
Test_FF_Site,2005,Caesio cuning,Pocong,20.496
Test_FF_Site,2005,Caesio cuning,Pocong,25.808
Test_FF_Site,2005,Caesio cuning,Pocong,21.59
Test_FF_Site,2005,Caesio cuning,Pocong,23.972
Test_FF_Site,2005,Caesio cuning,Pocong,25.74
Test_FF_Site,2005,Caesio cuning,Pocong,25.602
Test_FF_Site,2005,Caesio cuning,Pocong,19.148
Test_FF_Site,2005,Caesio cuning,Pocong,22.035
Test_FF_Site,2005,Caesio cuning,Trap,23.91
Test_FF_Site,2005,Caesio cuning,Trap,21.23
Test_FF_Site,2005,Caesio cuning,Trap,21.867
Test_FF_Site,2005,Caesio cuning,Trap,23.45
Test_FF_Site,2005,Caesio cuning,Trap,24.825
Test_FF_Site,2005,Caesio cuning,Trap,22.203
Test_FF_Site,2005,Caesio cuning,Pocong,23.667
Test_FF_Site,2005,Caesio cuning,Pocong,20.97
Test_FF_Site,2005,Caesio cuning,Pocong,20.705
Test_FF_Site,2005,Caesio cuning,Pocong,21.298
Test_FF_Site,2005,Caesio cuning,Pocong,26.148
Test_FF_Site,2005,Caesio cuning,Pocong,30.358
Test_FF_Site,2005,Caesio cuning,Pocong,25.526
Test_FF_Site,2005,Caesio cuning,Pocong,27.411
Test_FF_Site,2005,Caesio cuning,Pocong,21.502
Test_FF_Site,2005,Caesio cuning,Pocong,20.494
Test_FF_Site,2005,Caesio cuning,Pocong,19.308
Test_FF_Site,2005,Caesio cuning,Pocong,21.887
Test_FF_Site,2005,Caesio cuning,Trap,30.945
Test_FF_Site,2005,Caesio cuning,Trap,26.926
Test_FF_Site,2005,Caesio cuning,Trap,26.086
Test_FF_Site,2005,Caesio cuning,Trap,24.83
Test_FF_Site,2005,Caesio cuning,Trap,30.071
Test_FF_Site,2005,Caesio cuning,Trap,31.765
Test_FF_Site,2005,Caesio cuning,Trap,28.079
Test_FF_Site,2005,Caesio cuning,Trap,28.165
Test_FF_Site,2005,Caesio cuning,Trap,30.401
Test_FF_Site,2005,Caesio cuning,Trap,30.17
Test_FF_Site,2005,Caesio cuning,Trap,32.338
Test_FF_Site,2005,Caesio cuning,Pocong,24.564
Test_FF_Site,2005,Caesio cuning,Pocong,23.322
Test_FF_Site,2005,Caesio cuning,Pocong,25.131
Test_FF_Site,2005,Caesio cuning,Pocong,26.393
Test_FF_Site,2005,Caesio cuning,Pocong,30.317
Test_FF_Site,2005,Caesio cuning,Pocong,30.134
Test_FF_Site,2005,Caesio cuning,Pocong,24.309
Test_FF_Site,2005,Caesio cuning,Pocong,25.796
Test_FF_Site,2005,Caesio cuning,Pocong,22.076
Test_FF_Site,2005,Caesio cuning,Pocong,21.362
Test_FF_Site,2005,Caesio cuning,Pocong,29.391
Test_FF_Site,2005,Caesio cuning,Pocong,29.021
Test_FF_Site,2005,Caesio cuning,Trap,29.653
Test_FF_Site,2005,Caesio cuning,Trap,39.282
Test_FF_Site,2005,Caesio cuning,Trap,26.456
Test_FF_Site,2005,Caesio cuning,Trap,26.882
Test_FF_Site,2005,Caesio cuning,Trap,23.824
Test_FF_Site,2005,Caesio cuning,Muroami,26.938
Test_FF_Site,2005,Caesio cuning,Muroami,29.566
Test_FF_Site,2005,Caesio cuning,Muroami,26.638
Test_FF_Site,2005,Caesio cuning,Muroami,21.943
Test_FF_Site,2005,Caesio cuning,Muroami,27.725
Test_FF_Site,2005,Caesio cuning,Muroami,20.865
Test_FF_Site,2005,Caesio cuning,Muroami,21.572
Test_FF_Site,2005,Caesio cuning,Muroami,23.427
Test_FF_Site,2005,Caesio cuning,Muroami,21.277
Test_FF_Site,2005,Caesio cuning,Muroami,21.467
Test_FF_Site,2005,Caesio cuning,Muroami,25.114
Test_FF_Site,2005,Caesio cuning,Muroami,21.125
Test_FF_Site,2005,Caesio cuning,Muroami,23.23
Test_FF_Site,2005,Caesio cuning,Muroami,26.089
Test_FF_Site,2005,Caesio cuning,Muroami,26.147
Test_FF_Site,2005,Caesio cuning,Handline,24.49
Test_FF_Site,2005,Caesio cuning,Handline,21.254
Test_FF_Site,2005,Caesio cuning,Handline,23.472
Test_FF_Site,2005,Caesio cuning,Handline,23.471
Test_FF_Site,2005,Caesio cuning,Handline,24.599
Test_FF_Site,2005,Caesio cuning,Handline,27.909
Test_FF_Site,2005,Caesio cuning,Handline,18.621
Test_FF_Site,2005,Caesio cuning,Handline,29.154
Test_FF_Site,2005,Caesio cuning,Handline,19.781
Test_FF_Site,2005,Caesio cuning,Handline,24.377
Test_FF_Site,2005,Caesio cuning,Trap,31.855
Test_FF_Site,2005,Caesio cuning,Trap,21.816
Test_FF_Site,2005,Caesio cuning,Trap,21.476
Test_FF_Site,2005,Caesio cuning,Trap,21.52
Test_FF_Site,2005,Caesio cuning,Trap,21.677
Test_FF_Site,2005,Caesio cuning,Trap,26.613
Test_FF_Site,2005,Caesio cuning,Trap,29.771
Test_FF_Site,2005,Caesio cuning,Trap,24.163
Test_FF_Site,2005,Caesio cuning,Trap,30.919
Test_FF_Site,2005,Caesio cuning,Trap,20.811
Test_FF_Site,2005,Caesio cuning,Trap,22.743
Test_FF_Site,2005,Caesio cuning,Trap,21.292
Test_FF_Site,2005,Caesio cuning,Trap,25.32
Test_FF_Site,2005,Caesio cuning,Muroami,22.508
Test_FF_Site,2005,Caesio cuning,Muroami,22.992
Test_FF_Site,2005,Caesio cuning,Muroami,26.819
Test_FF_Site,2005,Caesio cuning,Muroami,25.468
Test_FF_Site,2005,Caesio cuning,Muroami,26.265
Test_FF_Site,2005,Caesio cuning,Muroami,22.44
Test_FF_Site,2005,Caesio cuning,Muroami,31.157
Test_FF_Site,2005,Caesio cuning,Muroami,25.553
Test_FF_Site,2005,Caesio cuning,Muroami,24.576
Test_FF_Site,2005,Caesio cuning,Muroami,22.558
Test_FF_Site,2005,Caesio cuning,Muroami,24.03
Test_FF_Site,2005,Caesio cuning,Muroami,25.866
Test_FF_Site,2005,Caesio cuning,Trap,23.009
Test_FF_Site,2005,Caesio cuning,Trap,24.826
Test_FF_Site,2005,Caesio cuning,Trap,24.072
Test_FF_Site,2005,Caesio cuning,Trap,25.937
Test_FF_Site,2005,Caesio cuning,Trap,31.101
Test_FF_Site,2005,Caesio cuning,Trap,24.443
Test_FF_Site,2005,Caesio cuning,Trap,23.628
Test_FF_Site,2005,Caesio cuning,Trap,23.212
Test_FF_Site,2005,Caesio cuning,Trap,28.278
Test_FF_Site,2005,Caesio cuning,Trap,24.507
Test_FF_Site,2005,Caesio cuning,Trap,24.385
Test_FF_Site,2005,Caesio cuning,Trap,23.694
Test_FF_Site,2005,Caesio cuning,Trap,32.186
Test_FF_Site,2005,Caesio cuning,Trap,33.934
Test_FF_Site,2005,Caesio cuning,Trap,36.621
Test_FF_Site,2005,Caesio cuning,Trap,35.103
Test_FF_Site,2005,Caesio cuning,Trap,25.853
Test_FF_Site,2005,Caesio cuning,Trap,34.007
Test_FF_Site,2005,Caesio cuning,Trap,29.668
Test_FF_Site,2005,Caesio cuning,Trap,34.399
Test_FF_Site,2005,Caesio cuning,Muroami,29.607
Test_FF_Site,2005,Caesio cuning,Muroami,27.869
Test_FF_Site,2005,Caesio cuning,Muroami,26.898
Test_FF_Site,2005,Caesio cuning,Muroami,22.716
Test_FF_Site,2005,Caesio cuning,Muroami,28.912
Test_FF_Site,2005,Caesio cuning,Muroami,24.117
Test_FF_Site,2005,Caesio cuning,Muroami,30.862
Test_FF_Site,2005,Caesio cuning,Muroami,28.023
Test_FF_Site,2005,Caesio cuning,Muroami,28.61
Test_FF_Site,2005,Caesio cuning,Muroami,27.606
Test_FF_Site,2005,Caesio cuning,Muroami,23.281
Test_FF_Site,2005,Caesio cuning,Muroami,29.455
Test_FF_Site,2005,Caesio cuning,Trap,24.986
Test_FF_Site,2005,Caesio cuning,Trap,24.604
Test_FF_Site,2005,Caesio cuning,Trap,24.689
Test_FF_Site,2005,Caesio cuning,Trap,24.591
Test_FF_Site,2005,Caesio cuning,Trap,25.125
Test_FF_Site,2005,Caesio cuning,Trap,23.662
Test_FF_Site,2005,Caesio cuning,Trap,27.229
Test_FF_Site,2005,Caesio cuning,Trap,27.188
Test_FF_Site,2005,Caesio cuning,Trap,24.731
Test_FF_Site,2005,Caesio cuning,Trap,22.666
Test_FF_Site,2005,Caesio cuning,Trap,24.244
Test_FF_Site,2005,Caesio cuning,Trap,30.282
Test_FF_Site,2005,Caesio cuning,Trap,31.785
Test_FF_Site,2005,Caesio cuning,Trap,23.954
Test_FF_Site,2005,Caesio cuning,Trap,23.904
Test_FF_Site,2005,Caesio cuning,Trap,28.733
Test_FF_Site,2005,Caesio cuning,Trap,23.35
Test_FF_Site,2005,Caesio cuning,Trap,25.644
Test_FF_Site,2005,Caesio cuning,Muroami,23.973
Test_FF_Site,2005,Caesio cuning,Muroami,24.883
Test_FF_Site,2005,Caesio cuning,Muroami,20.896
Test_FF_Site,2005,Caesio cuning,Muroami,21.317
Test_FF_Site,2005,Caesio cuning,Muroami,23.438
Test_FF_Site,2005,Caesio cuning,Muroami,22.605
Test_FF_Site,2005,Caesio cuning,Muroami,22.98
Test_FF_Site,2005,Caesio cuning,Muroami,23.857
Test_FF_Site,2005,Caesio cuning,Muroami,22.44
Test_FF_Site,2005,Caesio cuning,Muroami,29.994
Test_FF_Site,2005,Caesio cuning,Muroami,24.678
Test_FF_Site,2005,Caesio cuning,Muroami,22.505
Test_FF_Site,2005,Caesio cuning,Muroami,20.001
Test_FF_Site,2005,Caesio cuning,Muroami,21.481
Test_FF_Site,2005,Caesio cuning,Muroami,23.808
Test_FF_Site,2005,Caesio cuning,Pocong,24.829
Test_FF_Site,2005,Caesio cuning,Pocong,26.812
Test_FF_Site,2005,Caesio cuning,Pocong,23.403
Test_FF_Site,2005,Caesio cuning,Pocong,26.054
Test_FF_Site,2005,Caesio cuning,Pocong,26.464
Test_FF_Site,2005,Caesio cuning,Pocong,23.008
Test_FF_Site,2005,Caesio cuning,Pocong,30.016
Test_FF_Site,2005,Caesio cuning,Pocong,26.429
Test_FF_Site,2005,Caesio cuning,Pocong,30.549
Test_FF_Site,2005,Caesio cuning,Pocong,26.694
Test_FF_Site,2005,Caesio cuning,Pocong,29.845
Test_FF_Site,2005,Caesio cuning,Pocong,25.749
Test_FF_Site,2005,Caesio cuning,Pocong,22.434
Test_FF_Site,2005,Caesio cuning,Pocong,26.097
Test_FF_Site,2005,Caesio cuning,Pocong,22.153
Test_FF_Site,2005,Caesio cuning,Pocong,26.708
Test_FF_Site,2005,Caesio cuning,Pocong,23.972
Test_FF_Site,2005,Caesio cuning,Trap,29.242
Test_FF_Site,2005,Caesio cuning,Trap,28.022
Test_FF_Site,2005,Caesio cuning,Trap,27.6
Test_FF_Site,2005,Caesio cuning,Trap,29.113
Test_FF_Site,2005,Caesio cuning,Trap,31.06
Test_FF_Site,2005,Caesio cuning,Trap,31.3
Test_FF_Site,2005,Caesio cuning,Trap,30.912
Test_FF_Site,2005,Caesio cuning,Trap,31.255
Test_FF_Site,2005,Caesio cuning,Trap,31.978
Test_FF_Site,2005,Caesio cuning,Trap,31.977
Test_FF_Site,2005,Caesio cuning,Trap,28.797
Test_FF_Site,2005,Caesio cuning,Trap,31.042
Test_FF_Site,2005,Caesio cuning,Muroami,29.011
Test_FF_Site,2005,Caesio cuning,Muroami,23.464
Test_FF_Site,2005,Caesio cuning,Muroami,25.998
Test_FF_Site,2005,Caesio cuning,Muroami,25.98
Test_FF_Site,2005,Caesio cuning,Muroami,25.571
Test_FF_Site,2005,Caesio cuning,Muroami,27.111
Test_FF_Site,2005,Caesio cuning,Muroami,24.25
Test_FF_Site,2005,Caesio cuning,Muroami,25.851
Test_FF_Site,2005,Caesio cuning,Muroami,24.863
Test_FF_Site,2005,Caesio cuning,Muroami,27.229
Test_FF_Site,2005,Caesio cuning,Muroami,25.089
Test_FF_Site,2005,Caesio cuning,Muroami,24.242
Test_FF_Site,2005,Caesio cuning,Pocong,23.589
Test_FF_Site,2005,Caesio cuning,Pocong,22.243
Test_FF_Site,2005,Caesio cuning,Pocong,19.704
Test_FF_Site,2005,Caesio cuning,Pocong,26.575
Test_FF_Site,2005,Caesio cuning,Pocong,24.765
Test_FF_Site,2005,Caesio cuning,Pocong,22.181
Test_FF_Site,2005,Caesio cuning,Pocong,23.895
Test_FF_Site,2005,Caesio cuning,Pocong,34.008
Test_FF_Site,2005,Caesio cuning,Pocong,26.088
Test_FF_Site,2005,Caesio cuning,Pocong,29.07
Test_FF_Site,2005,Caesio cuning,Pocong,21.147
Test_FF_Site,2005,Caesio cuning,Pocong,21.734
Test_FF_Site,2005,Caesio cuning,Pocong,34.433
Test_FF_Site,2005,Caesio cuning,Pocong,29.798
Test_FF_Site,2005,Caesio cuning,Pocong,23.495
Test_FF_Site,2005,Caesio cuning,Pocong,23.846
Test_FF_Site,2005,Caesio cuning,Pocong,24.542
Test_FF_Site,2005,Caesio cuning,Pocong,21.676
Test_FF_Site,2005,Caesio cuning,Pocong,32.61
Test_FF_Site,2005,Caesio cuning,Pocong,27.815
Test_FF_Site,2005,Caesio cuning,Pocong,22.089
Test_FF_Site,2005,Caesio cuning,Pocong,34.632
Test_FF_Site,2005,Caesio cuning,Pocong,29.318
Test_FF_Site,2005,Caesio cuning,Pocong,25.264
Test_FF_Site,2005,Caesio cuning,Pocong,22.205
Test_FF_Site,2005,Caesio cuning,Trap,32.579
Test_FF_Site,2005,Caesio cuning,Trap,32.943
Test_FF_Site,2005,Caesio cuning,Trap,33.398
Test_FF_Site,2005,Caesio cuning,Trap,31.653
Test_FF_Site,2005,Caesio cuning,Trap,33.859
Test_FF_Site,2005,Caesio cuning,Trap,32.402
Test_FF_Site,2005,Caesio cuning,Muroami,24.399
Test_FF_Site,2005,Caesio cuning,Muroami,26.518
Test_FF_Site,2005,Caesio cuning,Muroami,25.335
Test_FF_Site,2005,Caesio cuning,Muroami,19.543
Test_FF_Site,2005,Caesio cuning,Muroami,23.678
Test_FF_Site,2005,Caesio cuning,Muroami,24.334
Test_FF_Site,2005,Caesio cuning,Muroami,22.058
Test_FF_Site,2005,Caesio cuning,Muroami,32.35
Test_FF_Site,2005,Caesio cuning,Muroami,26.802
Test_FF_Site,2005,Caesio cuning,Muroami,21.094
Test_FF_Site,2005,Caesio cuning,Muroami,22.174
Test_FF_Site,2005,Caesio cuning,Muroami,19.323
Test_FF_Site,2005,Caesio cuning,Pocong,23.542
Test_FF_Site,2005,Caesio cuning,Pocong,18.33
Test_FF_Site,2005,Caesio cuning,Pocong,15.715
Test_FF_Site,2005,Caesio cuning,Pocong,17.359
Test_FF_Site,2005,Caesio cuning,Pocong,19.83
Test_FF_Site,2005,Caesio cuning,Pocong,37.085
Test_FF_Site,2005,Caesio cuning,Pocong,28.838
Test_FF_Site,2005,Caesio cuning,Pocong,24.076
Test_FF_Site,2005,Caesio cuning,Pocong,23.888
Test_FF_Site,2005,Caesio cuning,Pocong,20.869
Test_FF_Site,2005,Caesio cuning,Pocong,22.38
Test_FF_Site,2005,Caesio cuning,Pocong,21.533
Test_FF_Site,2005,Caesio cuning,Pocong,19.199
Test_FF_Site,2005,Caesio cuning,Trap,21.992
Test_FF_Site,2005,Caesio cuning,Trap,24.493
Test_FF_Site,2005,Caesio cuning,Trap,22.913
Test_FF_Site,2005,Caesio cuning,Trap,32.554
Test_FF_Site,2005,Caesio cuning,Trap,27.938
Test_FF_Site,2005,Caesio cuning,Trap,26.545
Test_FF_Site,2005,Caesio cuning,Trap,25.11
Test_FF_Site,2005,Caesio cuning,Trap,20.619
Test_FF_Site,2005,Caesio cuning,Trap,25.628
Test_FF_Site,2005,Caesio cuning,Trap,21.079
Test_FF_Site,2005,Caesio cuning,Trap,22.625
Test_FF_Site,2005,Caesio cuning,Trap,21.928
Test_FF_Site,2005,Caesio cuning,Muroami,19.359
Test_FF_Site,2005,Caesio cuning,Muroami,27.622
Test_FF_Site,2005,Caesio cuning,Muroami,27.745
Test_FF_Site,2005,Caesio cuning,Muroami,20.689
Test_FF_Site,2005,Caesio cuning,Muroami,32.327
Test_FF_Site,2005,Caesio cuning,Muroami,30.996
Test_FF_Site,2005,Caesio cuning,Muroami,27.033
Test_FF_Site,2005,Caesio cuning,Muroami,23.218
Test_FF_Site,2005,Caesio cuning,Muroami,27.589
Test_FF_Site,2005,Caesio cuning,Muroami,33.403
Test_FF_Site,2005,Caesio cuning,Muroami,33.294
Test_FF_Site,2005,Caesio cuning,Muroami,25.725
Test_FF_Site,2005,Caesio cuning,Muroami,26.925
Test_FF_Site,2005,Caesio cuning,Muroami,31.99
Test_FF_Site,2005,Caesio cuning,Pocong,29.984
Test_FF_Site,2005,Caesio cuning,Pocong,24.946
Test_FF_Site,2005,Caesio cuning,Pocong,25.16
Test_FF_Site,2005,Caesio cuning,Pocong,21.561
Test_FF_Site,2005,Caesio cuning,Pocong,25.736
Test_FF_Site,2005,Caesio cuning,Pocong,23.246
Test_FF_Site,2005,Caesio cuning,Pocong,26.895
Test_FF_Site,2005,Caesio cuning,Pocong,26.066
Test_FF_Site,2005,Caesio cuning,Pocong,26.56
Test_FF_Site,2005,Caesio cuning,Pocong,23.438
Test_FF_Site,2005,Caesio cuning,Pocong,28.152
Test_FF_Site,2005,Caesio cuning,Pocong,22.97
Test_FF_Site,2005,Caesio cuning,Trap,25.139
Test_FF_Site,2005,Caesio cuning,Trap,23.102
Test_FF_Site,2005,Caesio cuning,Trap,27.48
Test_FF_Site,2005,Caesio cuning,Trap,29.455
Test_FF_Site,2005,Caesio cuning,Trap,27.011
Test_FF_Site,2005,Caesio cuning,Trap,32.166
Test_FF_Site,2005,Caesio cuning,Trap,25.458
Test_FF_Site,2005,Caesio cuning,Trap,24.865
Test_FF_Site,2005,Caesio cuning,Trap,34.681
Test_FF_Site,2005,Caesio cuning,Trap,25.921
Test_FF_Site,2005,Caesio cuning,Trap,26.777
Test_FF_Site,2005,Caesio cuning,Trap,22.362
Test_FF_Site,2005,Caesio cuning,Trap,29.287
Test_FF_Site,2005,Caesio cuning,Trap,23.197
Test_FF_Site,2005,Caesio cuning,Trap,33.372
Test_FF_Site,2005,Caesio cuning,Pocong,33.935
Test_FF_Site,2005,Caesio cuning,Pocong,28.422
Test_FF_Site,2005,Caesio cuning,Pocong,31.271
Test_FF_Site,2005,Caesio cuning,Pocong,28.156
Test_FF_Site,2005,Caesio cuning,Pocong,32.969
Test_FF_Site,2005,Caesio cuning,Pocong,32.056
Test_FF_Site,2005,Caesio cuning,Pocong,33.159
Test_FF_Site,2005,Caesio cuning,Pocong,31.78
Test_FF_Site,2005,Caesio cuning,Pocong,29.305
Test_FF_Site,2005,Caesio cuning,Pocong,29.311
Test_FF_Site,2005,Caesio cuning,Pocong,32.415
Test_FF_Site,2005,Caesio cuning,Pocong,30.341
Test_FF_Site,2005,Caesio cuning,Pocong,27.974
Test_FF_Site,2005,Caesio cuning,Pocong,29.795
Test_FF_Site,2005,Caesio cuning,Pocong,31.719
Test_FF_Site,2005,Caesio cuning,Pocong,32.85
Test_FF_Site,2005,Caesio cuning,Pocong,31.778
Test_FF_Site,2005,Caesio cuning,Pocong,21.461
Test_FF_Site,2005,Caesio cuning,Pocong,22.62
Test_FF_Site,2005,Caesio cuning,Pocong,26.217
Test_FF_Site,2005,Caesio cuning,Pocong,27.45
Test_FF_Site,2005,Caesio cuning,Pocong,28.924
Test_FF_Site,2005,Caesio cuning,Pocong,23.962
Test_FF_Site,2005,Caesio cuning,Pocong,22.025
Test_FF_Site,2005,Caesio cuning,Trap,23.066
Test_FF_Site,2005,Caesio cuning,Trap,22.253
Test_FF_Site,2005,Caesio cuning,Trap,21.56
Test_FF_Site,2005,Caesio cuning,Trap,24.509
Test_FF_Site,2005,Caesio cuning,Trap,26.273
Test_FF_Site,2005,Caesio cuning,Trap,24.013
Test_FF_Site,2005,Caesio cuning,Trap,26.209
Test_FF_Site,2005,Caesio cuning,Trap,23.661
Test_FF_Site,2005,Caesio cuning,Trap,24.246
Test_FF_Site,2005,Caesio cuning,Trap,21.613
Test_FF_Site,2005,Caesio cuning,Trap,26.203
Test_FF_Site,2005,Caesio cuning,Trap,20.802
Test_FF_Site,2005,Caesio cuning,Pocong,33.779
Test_FF_Site,2005,Caesio cuning,Pocong,24.691
Test_FF_Site,2005,Caesio cuning,Pocong,29.072
Test_FF_Site,2005,Caesio cuning,Pocong,33.481
Test_FF_Site,2005,Caesio cuning,Pocong,36.58
Test_FF_Site,2005,Caesio cuning,Pocong,32.652
Test_FF_Site,2005,Caesio cuning,Pocong,34.888
Test_FF_Site,2005,Caesio cuning,Pocong,26.18
Test_FF_Site,2005,Caesio cuning,Pocong,28.369
Test_FF_Site,2005,Caesio cuning,Pocong,33.313
Test_FF_Site,2005,Caesio cuning,Pocong,26.997
Test_FF_Site,2005,Caesio cuning,Pocong,28.146
Test_FF_Site,2005,Caesio cuning,Trap,28.773
Test_FF_Site,2005,Caesio cuning,Trap,29.773
Test_FF_Site,2005,Caesio cuning,Trap,24.896
Test_FF_Site,2005,Caesio cuning,Trap,25.597
Test_FF_Site,2005,Caesio cuning,Trap,31.326
Test_FF_Site,2005,Caesio cuning,Trap,27.476
Test_FF_Site,2005,Caesio cuning,Trap,35.402
Test_FF_Site,2005,Caesio cuning,Trap,29.757
Test_FF_Site,2005,Caesio cuning,Trap,22.101
Test_FF_Site,2005,Caesio cuning,Trap,30.688
Test_FF_Site,2005,Caesio cuning,Trap,24.718
Test_FF_Site,2005,Caesio cuning,Trap,29.984
Test_FF_Site,2005,Caesio cuning,Pocong,23.411
Test_FF_Site,2005,Caesio cuning,Pocong,24.376
Test_FF_Site,2005,Caesio cuning,Pocong,23.668
Test_FF_Site,2005,Caesio cuning,Pocong,21.321
Test_FF_Site,2005,Caesio cuning,Pocong,31.261
Test_FF_Site,2005,Caesio cuning,Pocong,28.664
Test_FF_Site,2005,Caesio cuning,Pocong,31.487
Test_FF_Site,2005,Caesio cuning,Pocong,29.899
Test_FF_Site,2005,Caesio cuning,Pocong,32.731
Test_FF_Site,2005,Caesio cuning,Pocong,21.993
Test_FF_Site,2005,Caesio cuning,Pocong,21.366
Test_FF_Site,2005,Caesio cuning,Pocong,22.869
Test_FF_Site,2005,Caesio cuning,Pocong,33.278
Test_FF_Site,2005,Caesio cuning,Pocong,31.404
Test_FF_Site,2005,Caesio cuning,Pocong,24.687
Test_FF_Site,2005,Caesio cuning,Pocong,30.549
Test_FF_Site,2005,Caesio cuning,Pocong,31.091
Test_FF_Site,2005,Caesio cuning,Pocong,24.558
Test_FF_Site,2005,Caesio cuning,Pocong,29.059
Test_FF_Site,2005,Caesio cuning,Pocong,25.58
Test_FF_Site,2005,Caesio cuning,Pocong,29.221
Test_FF_Site,2005,Caesio cuning,Pocong,33.176
Test_FF_Site,2005,Caesio cuning,Pocong,28.858
Test_FF_Site,2005,Caesio cuning,Pocong,29.139
Test_FF_Site,2005,Caesio cuning,Pocong,31.673
Test_FF_Site,2005,Caesio cuning,Pocong,24.997
Test_FF_Site,2005,Caesio cuning,Pocong,22.734
Test_FF_Site,2005,Caesio cuning,Pocong,22.767
Test_FF_Site,2005,Caesio cuning,Pocong,23.802
Test_FF_Site,2005,Caesio cuning,Pocong,21.695
Test_FF_Site,2005,Caesio cuning,Pocong,20.962
Test_FF_Site,2005,Caesio cuning,Pocong,30.794
Test_FF_Site,2005,Caesio cuning,Pocong,21.629
Test_FF_Site,2005,Caesio cuning,Pocong,23.488
Test_FF_Site,2005,Caesio cuning,Pocong,24.275
Test_FF_Site,2005,Caesio cuning,Pocong,22.849
Test_FF_Site,2005,Caesio cuning,Pocong,21.562
Test_FF_Site,2005,Caesio cuning,Pocong,22.414
Test_FF_Site,2005,Caesio cuning,Pocong,19.864
Test_FF_Site,2005,Caesio cuning,Pocong,22.443
Test_FF_Site,2005,Caesio cuning,Pocong,22.613
Test_FF_Site,2005,Caesio cuning,Pocong,21.452
Test_FF_Site,2005,Caesio cuning,Pocong,22.154
Test_FF_Site,2005,Caesio cuning,Pocong,20.735
Test_FF_Site,2005,Caesio cuning,Pocong,23.404
Test_FF_Site,2005,Caesio cuning,Pocong,22.542
Test_FF_Site,2005,Caesio cuning,Pocong,21.125
Test_FF_Site,2005,Caesio cuning,Pocong,20.226
